
Timestamp,Day_of_the_week,Zone_ID,Occupancy_Count,Noise_Level,Temperature,Humidity,Air_Quality,Light_Level,Device_Usage_Count,WiFi_Speed,Total_Power_Consumption
2026-04-08 17:16,Wednesday,zone4,0,30.5,20.3,37.7,483,227,0,102.3,327
2026-04-08 17:21,Wednesday,zone1,16,33.3,20.8,41.5,585,388,7,173.3,886
2026-04-08 17:27,Wednesday,zone2,9,36.6,19.9,42.4,579,323,6,145.0,750
2026-04-08 17:32,Wednesday,zone3,16,33.0,20.9,42.5,594,292,10,168.5,940
2026-04-08 17:38,Wednesday,zone4,10,39.3,20.1,45.1,582,243,4,94.5,573
2026-04-08 17:43,Wednesday,zone1,21,42.7,20.9,40.6,641,369,11,163.3,1082
2026-04-08 17:49,Wednesday,zone2,18,35.6,20.0,41.9,701,333,11,132.2,1037
2026-04-08 17:54,Wednesday,zone3,7,38.4,20.4,42.6,484,278,5,191.0,649
2026-04-08 18:00,Wednesday,zone4,13,39.7,20.7,42.8,631,225,4,89.4,564
2026-04-09 09:00,Thursday,zone1,0,31.3,19.5,40.8,490,352,2,172.8,552
2026-04-09 09:05,Thursday,zone2,8,36.2,20.1,41.5,457,321,7,138.0,795
2026-04-09 09:10,Thursday,zone3,0,36.2,19.6,38.6,442,285,0,196.5,385
2026-04-09 09:16,Thursday,zone4,8,34.3,20.2,40.1,554,240,0,102.5,364
2026-04-09 09:21,Thursday,zone1,12,32.0,20.1,41.2,568,381,9,159.5,967
2026-04-09 09:27,Thursday,zone2,0,39.8,19.9,38.2,495,313,0,155.2,413
2026-04-09 09:32,Thursday,zone3,0,34.0,19.7,36.5,444,267,0,204.7,367
2026-04-09 09:38,Thursday,zone4,0,39.7,19.7,39.5,534,231,0,106.7,331
2026-04-09 09:43,Thursday,zone1,4,30.2,20.6,37.5,544,380,4,175.3,692
2026-04-09 09:49,Thursday,zone2,1,38.7,20.2,37.5,514,326,2,151.8,529
2026-04-09 09:54,Thursday,zone3,6,35.8,19.4,40.7,547,274,5,188.1,642
2026-04-09 10:00,Thursday,zone4,9,36.7,20.4,40.6,551,230,3,98.1,507
2026-04-09 10:05,Thursday,zone1,13,37.2,20.3,45.1,671,372,3,178.0,661
2026-04-09 10:10,Thursday,zone2,8,30.9,19.8,39.8,500,324,5,135.8,698
2026-04-09 10:16,Thursday,zone3,10,37.3,20.8,42.3,593,297,7,179.0,777
2026-04-09 10:21,Thursday,zone4,11,36.2,19.9,41.7,616,243,5,89.0,626
2026-04-09 10:27,Thursday,zone1,26,42.7,20.6,46.1,794,385,18,154.7,1463
2026-04-09 10:32,Thursday,zone2,14,32.5,21.4,40.6,591,348,7,140.3,840
2026-04-09 10:38,Thursday,zone3,13,33.0,20.4,43.5,605,278,10,181.3,917
2026-04-09 10:43,Thursday,zone4,11,34.1,20.2,41.1,622,246,1,99.7,429
2026-04-09 10:49,Thursday,zone1,31,41.1,20.4,44.8,739,372,17,135.3,1415
2026-04-09 10:54,Thursday,zone2,27,43.5,21.1,43.5,768,342,17,117.6,1373
2026-04-09 11:00,Thursday,zone3,20,39.4,19.5,40.2,691,300,12,178.1,1060
2026-04-09 11:05,Thursday,zone4,22,48.4,21.7,41.0,738,248,7,81.4,764
2026-04-09 11:10,Thursday,zone1,40,42.3,22.1,45.4,951,391,18,140.1,1511
2026-04-09 11:16,Thursday,zone2,30,42.2,20.2,43.4,861,347,23,114.4,1687
2026-04-09 11:21,Thursday,zone3,17,35.4,21.0,42.6,589,306,10,185.1,957
2026-04-09 11:27,Thursday,zone4,21,46.3,20.2,43.7,657,248,4,90.0,611
2026-04-09 11:32,Thursday,zone1,42,43.9,21.3,40.9,967,396,22,135.8,1722
2026-04-09 11:38,Thursday,zone2,36,45.6,21.2,48.9,901,360,25,101.9,1818
2026-04-09 11:43,Thursday,zone3,31,43.3,21.6,45.3,807,299,27,145.5,1842
2026-04-09 11:49,Thursday,zone4,33,40.8,21.0,45.1,888,248,12,64.8,1047
2026-04-09 11:54,Thursday,zone1,55,53.8,22.3,46.1,1076,403,28,117.7,2068
2026-04-09 12:00,Thursday,zone2,41,40.7,21.7,48.7,975,335,23,98.3,1708
2026-04-09 12:05,Thursday,zone3,37,48.0,21.9,48.3,915,311,30,143.8,2022
2026-04-09 12:10,Thursday,zone4,36,45.2,21.8,46.8,860,249,12,73.6,1057
2026-04-09 12:16,Thursday,zone1,70,59.1,22.8,52.1,1306,421,36,117.3,2531
2026-04-09 12:21,Thursday,zone2,63,51.6,21.5,48.1,1152,363,41,64.1,2702
2026-04-09 12:27,Thursday,zone3,43,49.1,21.3,46.9,942,301,32,141.8,2130
2026-04-09 12:32,Thursday,zone4,36,46.6,20.5,47.2,891,272,9,84.8,930
2026-04-09 12:38,Thursday,zone1,73,51.9,22.5,47.9,1357,413,35,115.2,2482
2026-04-09 12:43,Thursday,zone2,68,57.8,22.2,49.1,1216,378,39,62.2,2632
2026-04-09 12:49,Thursday,zone3,52,50.4,22.1,49.1,1059,308,38,121.7,2464
2026-04-09 12:54,Thursday,zone4,46,45.8,20.9,46.4,1000,274,15,69.3,1262
2026-04-09 13:00,Thursday,zone1,90,63.1,23.0,56.2,1561,419,48,89.4,3189
2026-04-09 13:05,Thursday,zone2,82,66.2,22.5,52.3,1416,389,50,57.8,3235
2026-04-09 13:10,Thursday,zone3,51,52.3,21.6,47.2,1090,332,44,104.6,2785
2026-04-09 13:16,Thursday,zone4,48,50.0,21.1,47.4,1124,281,16,65.5,1325
2026-04-09 13:21,Thursday,zone1,90,69.4,22.1,55.7,1584,436,48,77.4,3206
2026-04-09 13:27,Thursday,zone2,81,61.6,22.7,50.4,1521,399,50,47.3,3242
2026-04-09 13:32,Thursday,zone3,57,50.2,22.4,50.2,1159,334,46,103.1,2905
2026-04-09 13:38,Thursday,zone4,64,54.0,22.1,49.2,1306,263,20,67.9,1555
2026-04-09 13:43,Thursday,zone1,97,60.3,22.8,56.4,1627,431,48,85.7,3222
2026-04-09 13:49,Thursday,zone2,84,62.1,23.0,51.3,1471,377,50,54.1,3229
2026-04-09 13:54,Thursday,zone3,60,58.5,21.6,49.7,1185,328,49,98.7,3058
2026-04-09 14:00,Thursday,zone4,49,42.1,21.2,46.8,1025,260,14,70.8,1207
2026-04-09 14:05,Thursday,zone1,100,62.8,23.5,53.0,1612,434,50,78.1,3334
2026-04-09 14:10,Thursday,zone2,77,53.6,22.6,50.4,1353,387,45,55.4,2968
2026-04-09 14:16,Thursday,zone3,59,53.0,21.9,49.3,1105,343,46,102.2,2920
2026-04-09 14:21,Thursday,zone4,49,46.2,21.4,45.7,1084,256,15,67.3,1253
2026-04-09 14:27,Thursday,zone1,97,64.6,23.7,56.8,1648,443,47,83.9,3184
2026-04-09 14:32,Thursday,zone2,81,65.4,22.4,49.3,1419,391,48,62.5,3134
2026-04-09 14:38,Thursday,zone3,63,53.6,22.4,48.4,1108,324,50,97.5,3113
2026-04-09 14:43,Thursday,zone4,49,42.0,22.6,47.0,1053,288,19,54.4,1485
2026-04-09 14:49,Thursday,zone1,99,61.4,23.1,53.0,1602,421,47,88.2,3168
2026-04-09 14:54,Thursday,zone2,70,52.9,22.7,49.5,1254,380,40,68.8,2690
2026-04-09 15:00,Thursday,zone3,59,58.0,21.3,47.5,1124,328,48,102.2,3005
2026-04-09 15:05,Thursday,zone4,46,42.6,21.1,47.8,898,280,15,67.1,1268
2026-04-09 15:10,Thursday,zone1,84,69.2,22.2,52.5,1502,421,40,108.0,2773
2026-04-09 15:16,Thursday,zone2,64,51.5,21.7,52.4,1199,367,33,85.9,2309
2026-04-09 15:21,Thursday,zone3,48,46.2,21.9,45.9,1026,318,34,132.3,2262
2026-04-09 15:27,Thursday,zone4,36,44.4,21.1,44.6,854,266,10,81.6,974
2026-04-09 15:32,Thursday,zone1,67,51.7,21.8,52.9,1223,432,35,111.6,2483
2026-04-09 15:38,Thursday,zone2,55,52.4,21.6,49.6,1115,384,34,88.5,2349
2026-04-09 15:43,Thursday,zone3,38,43.5,21.2,47.1,833,316,32,130.1,2130
2026-04-09 15:49,Thursday,zone4,39,48.5,21.6,48.8,888,268,10,78.9,985
2026-04-09 15:54,Thursday,zone1,55,53.4,21.1,46.1,1125,406,27,125.7,2021
2026-04-09 16:00,Thursday,zone2,51,55.0,22.1,49.2,1085,341,30,97.6,2094
2026-04-09 16:05,Thursday,zone3,30,44.0,21.2,42.3,856,302,27,143.5,1842
2026-04-09 16:10,Thursday,zone4,25,43.4,20.9,42.6,659,250,10,81.4,925
2026-04-09 16:16,Thursday,zone1,43,46.0,21.2,46.7,916,390,21,136.6,1669
2026-04-09 16:21,Thursday,zone2,43,47.3,21.4,49.0,1003,352,27,97.4,1931
2026-04-09 16:27,Thursday,zone3,20,30.1,20.9,43.4,644,303,14,166.9,1163
2026-04-09 16:32,Thursday,zone4,22,49.8,20.7,42.9,666,253,10,80.4,919
2026-04-09 16:38,Thursday,zone1,43,43.0,21.5,45.6,959,393,19,142.6,1572
2026-04-09 16:43,Thursday,zone2,30,44.6,21.1,41.4,864,329,19,109.6,1469
2026-04-09 16:49,Thursday,zone3,22,43.5,20.4,41.1,682,304,20,159.7,1470
2026-04-09 16:54,Thursday,zone4,13,34.8,21.0,41.0,585,248,3,99.8,537
2026-04-09 17:00,Thursday,zone1,23,49.3,21.7,43.4,700,389,11,152.3,1108
2026-04-09 17:05,Thursday,zone2,23,46.6,20.5,43.8,678,341,14,121.0,1210
2026-04-09 17:10,Thursday,zone3,20,36.6,20.3,38.6,747,285,16,170.0,1245
2026-04-09 17:16,Thursday,zone4,15,36.1,20.3,40.7,717,231,2,91.7,476
2026-04-09 17:21,Thursday,zone1,22,44.0,20.5,40.9,699,376,11,158.8,1092
2026-04-09 17:27,Thursday,zone2,23,42.3,20.8,44.8,663,331,17,124.5,1350
2026-04-09 17:32,Thursday,zone3,13,36.8,20.1,41.4,620,299,14,172.8,1138
2026-04-09 17:38,Thursday,zone4,16,38.4,20.4,43.0,639,223,1,104.1,421
2026-04-09 17:43,Thursday,zone1,8,35.7,20.2,44.2,511,372,4,178.5,696
2026-04-09 17:49,Thursday,zone2,7,38.1,19.9,42.8,616,332,4,147.4,653
2026-04-09 17:54,Thursday,zone3,5,39.4,19.6,39.3,459,283,5,178.8,648
2026-04-09 18:00,Thursday,zone4,13,31.6,20.6,42.5,596,220,3,90.2,509
2026-04-10 09:00,Friday,zone1,9,31.6,20.0,40.2,553,360,8,164.4,887
2026-04-10 09:05,Friday,zone2,0,33.9,20.0,39.9,400,314,0,157.5,414
2026-04-10 09:10,Friday,zone3,3,32.8,20.6,40.0,525,263,3,190.8,522
2026-04-10 09:16,Friday,zone4,3,34.3,19.7,39.0,480,233,2,91.5,442
2026-04-10 09:21,Friday,zone1,9,30.8,19.9,41.3,525,372,4,162.3,699
2026-04-10 09:27,Friday,zone2,1,33.9,20.7,40.8,432,321,0,152.3,424
2026-04-10 09:32,Friday,zone3,1,33.6,19.6,43.3,419,292,0,202.6,395
2026-04-10 09:38,Friday,zone4,0,32.6,19.3,39.0,499,222,0,102.6,322
2026-04-10 09:43,Friday,zone1,13,34.0,20.0,44.8,549,373,8,162.1,912
2026-04-10 09:49,Friday,zone2,6,39.9,20.0,42.3,636,341,5,136.9,709
2026-04-10 09:54,Friday,zone3,0,33.3,20.1,41.9,477,289,0,207.3,389
2026-04-10 10:00,Friday,zone4,7,30.2,19.8,42.7,579,225,0,102.3,346
2026-04-10 10:05,Friday,zone1,17,35.9,21.0,39.1,745,388,6,172.6,839
2026-04-10 10:10,Friday,zone2,6,32.3,20.9,42.3,536,334,1,143.1,502
2026-04-10 10:16,Friday,zone3,4,34.8,20.4,40.0,497,278,6,187.1,690
2026-04-10 10:21,Friday,zone4,6,30.3,19.5,41.3,572,254,0,93.7,372
2026-04-10 10:27,Friday,zone1,17,35.6,20.5,42.9,614,369,10,163.1,1020
2026-04-10 10:32,Friday,zone2,12,34.1,20.5,38.1,624,323,8,135.5,859
2026-04-10 10:38,Friday,zone3,14,36.8,20.5,43.4,561,283,13,180.1,1075
2026-04-10 10:43,Friday,zone4,19,30.2,20.9,46.7,634,250,4,90.1,607
2026-04-10 10:49,Friday,zone1,22,41.0,20.3,42.5,728,398,12,149.5,1164
2026-04-10 10:54,Friday,zone2,14,30.1,20.5,43.2,575,338,11,128.2,1030
2026-04-10 11:00,Friday,zone3,4,36.1,19.8,40.0,467,276,5,189.8,638
2026-04-10 11:05,Friday,zone4,14,35.3,19.8,39.9,702,246,7,81.3,738
2026-04-10 11:10,Friday,zone1,22,41.3,20.8,46.8,749,380,13,159.2,1196
2026-04-10 11:16,Friday,zone2,28,48.7,20.2,45.1,890,343,20,104.9,1527
2026-04-10 11:21,Friday,zone3,17,31.3,20.2,40.8,658,321,14,177.9,1172
2026-04-10 11:27,Friday,zone4,28,42.3,20.8,43.0,731,252,11,82.2,986
2026-04-10 11:32,Friday,zone1,40,49.0,21.8,44.4,998,401,17,143.4,1471
2026-04-10 11:38,Friday,zone2,41,41.9,21.6,45.7,891,368,26,104.2,1891
2026-04-10 11:43,Friday,zone3,19,37.6,20.0,43.3,629,279,18,163.6,1336
2026-04-10 11:49,Friday,zone4,22,40.6,20.9,41.3,656,231,7,77.6,747
2026-04-10 11:54,Friday,zone1,34,46.6,20.6,45.4,884,426,14,164.2,1328
2026-04-10 12:00,Friday,zone2,34,45.8,20.9,43.2,883,347,17,112.4,1399
2026-04-10 12:05,Friday,zone3,39,48.7,21.6,46.2,988,290,34,132.6,2207
2026-04-10 12:10,Friday,zone4,21,49.1,20.6,43.0,801,250,3,87.1,563
2026-04-10 12:16,Friday,zone1,54,58.3,21.2,50.3,1120,415,30,116.5,2177
2026-04-10 12:21,Friday,zone2,47,49.4,21.8,47.3,1003,340,29,102.2,2031
2026-04-10 12:27,Friday,zone3,30,44.4,21.7,44.8,781,302,23,152.8,1642
2026-04-10 12:32,Friday,zone4,33,42.2,21.2,45.8,757,263,9,87.3,912
2026-04-10 12:38,Friday,zone1,61,58.3,22.1,46.1,1269,436,33,114.3,2369
2026-04-10 12:43,Friday,zone2,52,56.1,20.9,48.4,1081,359,32,82.9,2215
2026-04-10 12:49,Friday,zone3,38,42.3,21.3,43.3,895,314,34,129.4,2228
2026-04-10 12:54,Friday,zone4,30,43.9,19.4,48.6,864,262,9,80.1,902
2026-04-10 13:00,Friday,zone1,66,50.6,21.6,51.9,1251,432,31,120.7,2280
2026-04-10 13:05,Friday,zone2,54,50.5,21.4,48.4,1075,365,33,82.9,2277
2026-04-10 13:10,Friday,zone3,41,41.2,21.3,46.8,949,309,33,132.3,2182
2026-04-10 13:16,Friday,zone4,30,45.5,20.7,39.3,792,286,11,77.7,1026
2026-04-10 13:21,Friday,zone1,66,51.0,22.2,48.1,1299,437,32,109.0,2335
2026-04-10 13:27,Friday,zone2,55,51.0,21.9,52.1,1151,377,34,81.8,2342
2026-04-10 13:32,Friday,zone3,43,43.5,21.1,45.5,996,333,34,124.4,2262
2026-04-10 13:38,Friday,zone4,28,49.8,21.5,42.4,872,269,9,73.3,903
2026-04-10 13:43,Friday,zone1,76,58.7,22.1,50.9,1309,441,39,90.9,2719
2026-04-10 13:49,Friday,zone2,65,55.2,21.7,47.4,1220,401,37,86.3,2546
2026-04-10 13:54,Friday,zone3,36,45.9,21.2,50.5,814,318,27,139.0,1876
2026-04-10 14:00,Friday,zone4,39,47.4,21.3,48.8,962,273,12,70.6,1090
2026-04-10 14:05,Friday,zone1,82,67.4,23.7,51.5,1403,437,42,105.0,2883
2026-04-10 14:10,Friday,zone2,52,55.1,21.9,48.0,1068,384,28,87.5,2040
2026-04-10 14:16,Friday,zone3,46,45.5,20.1,46.8,1004,335,35,134.7,2323
2026-04-10 14:21,Friday,zone4,38,46.0,21.3,46.1,842,287,11,79.4,1051
2026-04-10 14:27,Friday,zone1,69,52.5,21.2,47.2,1371,443,33,110.4,2400
2026-04-10 14:32,Friday,zone2,59,50.9,21.4,47.0,1220,370,36,76.0,2447
2026-04-10 14:38,Friday,zone3,48,49.3,21.9,51.0,1064,326,40,122.4,2570
2026-04-10 14:43,Friday,zone4,36,50.0,21.2,44.9,841,282,9,78.4,940
2026-04-10 14:49,Friday,zone1,79,52.4,22.8,50.2,1313,441,40,102.8,2778
2026-04-10 14:54,Friday,zone2,55,53.0,21.2,47.7,1170,385,34,86.5,2350
2026-04-10 15:00,Friday,zone3,33,45.0,20.1,47.5,884,316,27,143.5,1865
2026-04-10 15:05,Friday,zone4,25,42.7,20.6,45.2,771,262,9,83.3,887
2026-04-10 15:10,Friday,zone1,61,59.6,21.3,49.1,1146,412,31,116.5,2245
2026-04-10 15:16,Friday,zone2,47,43.2,21.8,46.2,1034,374,29,94.8,2065
2026-04-10 15:21,Friday,zone3,38,49.5,21.8,50.1,906,306,29,136.8,1970
2026-04-10 15:27,Friday,zone4,29,43.1,21.5,41.8,835,267,9,85.0,904
2026-04-10 15:32,Friday,zone1,55,58.6,21.3,49.9,1168,423,28,126.8,2088
2026-04-10 15:38,Friday,zone2,41,41.7,21.8,46.0,886,364,25,98.0,1837
2026-04-10 15:43,Friday,zone3,32,41.9,21.9,43.1,949,312,28,145.9,1908
2026-04-10 15:49,Friday,zone4,27,47.1,21.2,43.4,745,269,11,79.7,1000
2026-04-10 15:54,Friday,zone1,52,50.5,21.7,45.0,1114,411,26,133.0,1967
2026-04-10 16:00,Friday,zone2,33,43.9,20.3,42.3,860,358,21,97.3,1607
2026-04-10 16:05,Friday,zone3,31,45.1,20.9,45.1,794,293,24,144.2,1686
2026-04-10 16:10,Friday,zone4,29,44.2,21.1,46.5,738,258,7,74.4,795
2026-04-10 16:16,Friday,zone1,44,45.1,20.5,46.6,979,411,20,138.9,1643
2026-04-10 16:21,Friday,zone2,33,40.5,20.6,46.0,862,336,19,112.8,1485
2026-04-10 16:27,Friday,zone3,16,35.1,19.7,45.3,682,286,12,175.5,1034
2026-04-10 16:32,Friday,zone4,14,38.0,20.5,46.2,632,228,3,93.9,520
2026-04-10 16:38,Friday,zone1,33,47.5,20.2,45.5,818,396,16,140.9,1395
2026-04-10 16:43,Friday,zone2,21,48.2,20.2,41.6,613,338,15,122.4,1251
2026-04-10 16:49,Friday,zone3,8,38.8,20.7,39.8,530,292,4,186.7,616
2026-04-10 16:54,Friday,zone4,8,33.2,20.4,39.4,555,237,3,100.5,511
2026-04-10 17:00,Friday,zone1,27,41.7,20.8,42.8,729,402,13,149.7,1233
2026-04-10 17:05,Friday,zone2,11,33.9,19.9,42.7,584,338,4,132.2,671
2026-04-10 17:10,Friday,zone3,16,36.5,19.9,42.0,605,289,14,169.5,1137
2026-04-10 17:16,Friday,zone4,9,32.7,20.1,39.0,538,237,2,97.3,464
2026-04-10 17:21,Friday,zone1,18,37.8,19.8,41.9,649,391,9,163.4,995
2026-04-10 17:27,Friday,zone2,18,38.1,21.1,39.9,617,325,10,128.0,979
2026-04-10 17:32,Friday,zone3,16,33.8,20.3,40.8,591,280,14,177.9,1128
2026-04-10 17:38,Friday,zone4,16,37.0,20.4,39.5,616,230,7,88.5,728
2026-04-10 17:43,Friday,zone1,20,30.3,21.2,43.3,661,363,8,161.0,923
2026-04-10 17:49,Friday,zone2,3,30.8,20.1,40.0,467,318,1,144.4,477
2026-04-10 17:54,Friday,zone3,8,38.8,21.4,40.3,525,294,10,178.8,918
2026-04-10 18:00,Friday,zone4,8,33.7,20.7,41.7,469,244,1,97.0,418
2026-04-11 09:00,Saturday,zone1,4,34.2,20.1,39.4,400,366,2,179.5,578
2026-04-11 09:05,Saturday,zone2,1,35.7,19.6,36.3,442,324,2,151.0,527
2026-04-11 09:10,Saturday,zone3,9,38.1,20.8,41.1,530,270,9,179.2,847
2026-04-11 09:16,Saturday,zone4,11,37.5,20.6,40.2,511,214,6,89.1,647
2026-04-11 09:21,Saturday,zone1,8,34.8,18.9,41.3,593,357,2,170.9,581
2026-04-11 09:27,Saturday,zone2,7,34.5,20.7,42.0,475,317,4,142.9,638
2026-04-11 09:32,Saturday,zone3,6,37.3,20.6,39.8,532,256,8,189.0,774
2026-04-11 09:38,Saturday,zone4,0,36.0,19.8,41.8,477,206,0,102.1,306
2026-04-11 09:43,Saturday,zone1,4,31.7,21.0,38.3,524,371,0,183.2,483
2026-04-11 09:49,Saturday,zone2,0,38.6,20.0,41.5,420,342,0,151.8,442
2026-04-11 09:54,Saturday,zone3,5,35.6,20.3,43.7,435,266,0,200.4,381
2026-04-11 10:00,Saturday,zone4,4,35.9,20.8,43.9,656,221,2,90.4,433
2026-04-11 10:05,Saturday,zone1,9,32.0,20.5,41.1,517,367,0,176.2,494
2026-04-11 10:10,Saturday,zone2,16,32.8,19.4,42.5,538,334,6,136.4,782
2026-04-11 10:16,Saturday,zone3,14,34.9,20.6,41.9,538,304,12,172.2,1046
2026-04-11 10:21,Saturday,zone4,4,31.1,20.1,37.8,449,241,0,101.0,353
2026-04-11 10:27,Saturday,zone1,10,38.4,19.5,41.4,542,371,4,180.4,701
2026-04-11 10:32,Saturday,zone2,18,33.3,20.1,42.2,746,328,9,136.0,932
2026-04-11 10:38,Saturday,zone3,12,34.6,20.3,39.9,536,301,7,190.4,787
2026-04-11 10:43,Saturday,zone4,6,36.1,20.6,40.1,557,241,0,114.1,359
2026-04-11 10:49,Saturday,zone1,14,36.0,20.1,42.3,653,385,8,165.1,927
2026-04-11 10:54,Saturday,zone2,7,37.7,20.6,41.6,486,334,6,139.6,755
2026-04-11 11:00,Saturday,zone3,5,39.1,20.7,38.9,481,297,3,193.2,562
2026-04-11 11:05,Saturday,zone4,17,32.3,20.3,38.5,635,243,4,90.5,594
2026-04-11 11:10,Saturday,zone1,22,44.3,20.7,43.2,689,386,10,160.4,1052
2026-04-11 11:16,Saturday,zone2,16,30.9,21.0,41.6,587,343,11,135.1,1041
2026-04-11 11:21,Saturday,zone3,12,33.3,20.7,43.1,635,305,10,179.2,941
2026-04-11 11:27,Saturday,zone4,8,32.8,20.2,41.7,531,256,5,96.8,630
2026-04-11 11:32,Saturday,zone1,23,49.5,20.1,42.3,797,391,12,150.6,1160
2026-04-11 11:38,Saturday,zone2,30,47.4,20.7,42.4,780,331,18,113.3,1421
2026-04-11 11:43,Saturday,zone3,21,41.5,21.1,46.5,668,318,17,166.7,1331
2026-04-11 11:49,Saturday,zone4,1,30.1,20.0,39.4,459,265,2,97.7,468
2026-04-11 11:54,Saturday,zone1,33,47.2,21.2,44.7,901,420,17,134.2,1469
2026-04-11 12:00,Saturday,zone2,22,49.7,20.6,45.6,718,360,12,122.3,1126
2026-04-11 12:05,Saturday,zone3,24,42.0,21.4,39.9,744,310,19,167.7,1432
2026-04-11 12:10,Saturday,zone4,16,33.0,21.0,41.0,565,256,4,91.2,604
2026-04-11 12:16,Saturday,zone1,32,49.4,20.9,44.6,883,402,14,147.1,1298
2026-04-11 12:21,Saturday,zone2,34,41.8,22.2,43.7,837,369,19,111.7,1521
2026-04-11 12:27,Saturday,zone3,24,44.3,22.0,45.4,725,297,20,158.5,1469
2026-04-11 12:32,Saturday,zone4,23,46.2,20.8,41.3,677,269,1,93.2,488
2026-04-11 12:38,Saturday,zone1,40,40.8,20.6,42.6,934,421,19,139.1,1591
2026-04-11 12:43,Saturday,zone2,31,43.0,21.0,45.8,915,354,20,107.6,1547
2026-04-11 12:49,Saturday,zone3,27,45.3,20.6,49.1,772,309,18,165.2,1390
2026-04-11 12:54,Saturday,zone4,14,36.9,19.6,44.8,587,268,5,92.5,660
2026-04-11 13:00,Saturday,zone1,36,44.3,21.8,46.1,950,430,16,153.4,1438
2026-04-11 13:05,Saturday,zone2,33,42.4,21.1,49.3,871,363,20,109.7,1562
2026-04-11 13:10,Saturday,zone3,33,41.4,21.1,48.2,877,336,27,142.2,1885
2026-04-11 13:16,Saturday,zone4,22,44.6,21.0,42.7,711,269,9,84.5,885
2026-04-11 13:21,Saturday,zone1,49,46.9,21.0,44.2,977,445,21,137.5,1742
2026-04-11 13:27,Saturday,zone2,29,43.2,20.8,45.1,903,373,16,110.4,1360
2026-04-11 13:32,Saturday,zone3,35,46.1,20.7,45.5,837,331,30,135.9,2036
2026-04-11 13:38,Saturday,zone4,28,48.4,21.4,41.1,733,272,5,90.6,706
2026-04-11 13:43,Saturday,zone1,45,42.1,21.0,45.6,928,456,21,139.5,1741
2026-04-11 13:49,Saturday,zone2,39,49.5,21.1,44.9,920,392,22,97.3,1709
2026-04-11 13:54,Saturday,zone3,32,48.4,20.4,44.0,826,344,26,139.4,1840
2026-04-11 14:00,Saturday,zone4,20,36.9,20.3,44.8,775,285,4,90.0,645
2026-04-11 14:05,Saturday,zone1,53,56.1,22.4,47.5,998,444,24,136.3,1903
2026-04-11 14:10,Saturday,zone2,31,48.9,20.6,44.7,820,395,22,98.1,1688
2026-04-11 14:16,Saturday,zone3,25,45.0,20.3,41.6,745,318,19,159.0,1443
2026-04-11 14:21,Saturday,zone4,26,47.8,20.9,42.3,776,281,9,88.0,909
2026-04-11 14:27,Saturday,zone1,46,45.3,21.2,46.7,962,439,27,128.0,2027
2026-04-11 14:32,Saturday,zone2,29,41.3,19.7,48.4,813,389,19,108.1,1526
2026-04-11 14:38,Saturday,zone3,29,46.3,20.6,45.5,791,323,24,157.6,1710
2026-04-11 14:43,Saturday,zone4,25,47.1,21.2,41.0,705,266,8,79.2,841
2026-04-11 14:49,Saturday,zone1,51,58.4,22.2,48.4,1018,447,27,123.3,2050
2026-04-11 14:54,Saturday,zone2,36,43.6,20.7,45.3,829,387,23,91.5,1745
2026-04-11 15:00,Saturday,zone3,27,43.1,20.8,43.9,786,315,23,143.0,1646
2026-04-11 15:05,Saturday,zone4,20,36.8,20.1,40.7,708,278,9,77.8,888
2026-04-11 15:10,Saturday,zone1,43,48.7,21.8,44.8,962,426,21,143.0,1705
2026-04-11 15:16,Saturday,zone2,35,42.4,20.9,46.3,802,369,23,105.1,1724
2026-04-11 15:21,Saturday,zone3,27,40.5,21.4,45.2,673,315,23,155.0,1646
2026-04-11 15:27,Saturday,zone4,18,35.8,21.1,43.3,729,258,4,93.4,612
2026-04-11 15:32,Saturday,zone1,31,46.0,21.6,47.8,848,427,13,148.7,1270
2026-04-11 15:38,Saturday,zone2,32,43.5,21.0,45.6,850,369,21,114.4,1615
2026-04-11 15:43,Saturday,zone3,27,47.0,21.0,45.8,706,318,23,155.0,1649
2026-04-11 15:49,Saturday,zone4,16,30.3,20.1,43.5,640,261,2,88.0,509
2026-04-11 15:54,Saturday,zone1,34,45.0,21.4,46.0,814,398,16,155.3,1400
2026-04-11 16:00,Saturday,zone2,27,43.1,20.3,41.3,695,346,12,128.1,1127
2026-04-11 16:05,Saturday,zone3,16,39.0,20.1,42.3,666,308,14,172.8,1156
2026-04-11 16:10,Saturday,zone4,16,33.0,20.4,40.6,621,243,4,93.7,591
2026-04-11 16:16,Saturday,zone1,28,42.0,20.2,48.1,807,415,12,161.2,1199
2026-04-11 16:21,Saturday,zone2,27,42.7,20.9,45.9,799,344,16,113.6,1325
2026-04-11 16:27,Saturday,zone3,18,31.1,20.6,45.7,598,300,13,165.4,1104
2026-04-11 16:32,Saturday,zone4,1,33.1,20.0,40.0,483,253,1,96.8,406
2026-04-11 16:38,Saturday,zone1,28,42.6,20.1,44.8,771,408,16,151.5,1392
2026-04-11 16:43,Saturday,zone2,10,34.1,20.7,40.4,613,345,4,135.9,675
2026-04-11 16:49,Saturday,zone3,18,31.4,20.1,42.1,641,287,14,169.8,1141
2026-04-11 16:54,Saturday,zone4,15,30.9,20.2,43.9,640,261,2,91.1,506
2026-04-11 17:00,Saturday,zone1,16,38.4,20.2,40.9,669,404,10,166.8,1052
2026-04-11 17:05,Saturday,zone2,5,30.7,20.1,41.1,496,314,4,148.5,629
